ID,gender,ever_married,age,graduated,profession,work_experience,spending_score,family_size,product_category,customer_segment
463381,male,yes,36,yes,doctor,8.0,average,4,luxury,hatchback
464230,male,no,33,no,engineer,0.0,low,4,economy,suv
465394,male,no,32,yes,engineer,0.0,low,3,electric,truck
461105,female,no,49,yes,entertainment,0.0,low,1,luxury,suv
464328,male,yes,84,no,lawyer,1.0,high,2,sports,truck
462797,male,yes,30,yes,healthcare,0.0,low,4,sports,sedan
461008,male,no,26,no,healthcare,1.0,low,4,luxury,sedan
461412,female,yes,41,yes,artist,5.0,high,3,hybrid,truck
462283,male,no,25,no,healthcare,4.0,low,5,sports,suv
467683,male,yes,26,yes,healthcare,9.0,high,3,mid-range,suv
463727,female,no,27,no,doctor,0.0,low,5,luxury,sedan
459497,female,yes,80,yes,lawyer,0.0,low,1,sports,hatchback
464407,female,yes,50,yes,healthcare,1.0,low,3,sports,suv
465116,female,yes,66,yes,artist,0.0,low,2,sports,hatchback
462957,male,yes,58,no,executive,1.0,high,5,sports,truck
465292,female,no,42,yes,doctor,0.0,low,3,sports,truck
464359,female,no,37,yes,artist,0.0,low,3,sports,truck
461838,male,yes,49,yes,artist,0.0,low,1,sports,hatchback
464624,male,no,39,yes,entertainment,3.0,low,2,economy,sedan
466705,male,yes,69,no,lawyer,0.0,low,3,sports,hatchback
459849,female,yes,50,yes,artist,1.0,high,5,sports,hatchback
463273,male,yes,37,yes,entertainment,8.0,average,2,luxury,truck
461551,male,yes,61,no,entertainment,1.0,low,2,sports,sedan
464129,male,yes,52,yes,executive,1.0,high,4,economy,hatchback
464031,female,no,23,no,healthcare,1.0,low,4,sports,suv
460791,female,no,27,yes,engineer,9.0,low,7,luxury,hatchback
464348,male,no,43,yes,artist,1.0,low,2,sports,sedan
460904,female,no,35,no,entertainment,1.0,low,1,sports,truck
466484,female,yes,52,no,executive,1.0,low,1,luxury,sedan
461674,male,yes,48,yes,executive,0.0,high,4,sports,hatchback
464297,male,no,26,no,artist,8.0,low,5,hybrid,sedan
462322,female,no,49,yes,artist,1.0,low,2,mid-range,hatchback
459974,male,no,37,yes,entertainment,0.0,low,1,sports,sedan
461003,male,no,30,no,executive,13.0,low,4,luxury,suv
464939,male,no,43,no,entertainment,0.0,low,1,electric,suv
461905,female,no,42,yes,artist,0.0,low,3,sports,hatchback
466952,male,yes,60,yes,artist,0.0,average,2,sports,hatchback
460484,female,no,23,no,healthcare,4.0,low,7,luxury,suv
462346,male,yes,81,yes,lawyer,9.0,low,1,sports,truck
465441,female,yes,45,yes,engineer,2.0,low,1,electric,sedan
461689,male,no,33,yes,artist,1.0,low,2,sports,hatchback
464846,male,no,25,no,entertainment,8.0,low,2,electric,suv
462254,male,yes,38,no,executive,1.0,average,5,mid-range,truck
462708,male,yes,25,yes,executive,8.0,high,2,sports,sedan
467806,male,yes,62,yes,artist,1.0,high,2,sports,truck
461173,male,yes,45,yes,artist,1.0,low,4,luxury,truck
465912,female,no,63,yes,artist,1.0,low,2,sports,truck
461341,female,yes,39,yes,artist,0.0,high,2,sports,sedan
465135,female,no,25,no,engineer,1.0,low,1,sports,truck
461654,female,no,67,yes,artist,0.0,low,1,commercial,truck
459147,male,yes,81,yes,entertainment,1.0,low,1,sports,suv
464611,male,no,31,yes,artist,1.0,low,4,commercial,hatchback
460356,male,no,22,no,healthcare,1.0,low,4,sports,suv
461591,female,no,33,no,engineer,1.0,low,2,electric,truck
466505,female,yes,42,no,artist,8.0,high,5,sports,truck
464717,male,yes,25,no,executive,4.0,high,8,electric,suv
464620,female,yes,41,yes,artist,1.0,high,2,sports,truck
462333,female,yes,40,yes,artist,1.0,low,1,sports,suv
463910,female,yes,50,yes,artist,0.0,average,2,sports,hatchback
459262,female,no,31,no,entertainment,9.0,low,4,sports,hatchback
467808,female,yes,63,yes,artist,0.0,average,2,sports,hatchback
460992,male,yes,57,no,executive,0.0,high,4,sports,sedan
459950,female,no,40,yes,artist,0.0,low,1,sports,sedan
467461,female,yes,45,yes,artist,8.0,high,3,sports,truck
464177,male,no,25,yes,healthcare,1.0,low,3,sports,suv
463918,female,no,22,no,healthcare,0.0,low,4,electric,suv
464326,female,no,38,yes,artist,1.0,low,3,sports,sedan
465612,male,yes,37,yes,artist,9.0,average,2,sports,hatchback
463872,male,yes,78,no,lawyer,1.0,high,2,mid-range,sedan
466883,female,yes,37,yes,artist,2.0,average,2,sports,truck
467477,male,yes,43,yes,healthcare,5.0,average,2,sports,suv
461307,male,no,23,no,healthcare,1.0,low,4,sports,suv
463509,male,no,43,no,artist,0.0,low,1,luxury,suv
461470,male,yes,43,yes,artist,2.0,average,2,sports,hatchback
466138,male,yes,71,no,lawyer,3.0,high,2,sports,suv
460034,female,yes,38,yes,artist,8.0,low,1,sports,suv
465088,male,yes,48,yes,executive,9.0,high,4,sports,truck
462375,male,yes,53,yes,artist,1.0,average,3,sports,hatchback
466337,female,yes,41,no,engineer,0.0,low,2,electric,sedan
465924,female,no,28,yes,marketing,0.0,low,2,sports,suv
465788,male,no,22,no,healthcare,1.0,low,6,electric,suv
463934,female,yes,43,yes,artist,3.0,average,2,sports,hatchback
466728,male,yes,28,no,doctor,0.0,average,2,sports,sedan
461737,female,yes,48,yes,doctor,1.0,average,6,electric,truck
460972,male,yes,42,yes,artist,14.0,low,2,sports,sedan
461210,female,no,38,yes,healthcare,0.0,low,4,sports,sedan
463111,female,no,42,yes,engineer,6.0,low,3,sports,suv
465513,male,no,43,yes,entertainment,1.0,low,2,sports,truck
461732,female,yes,46,yes,artist,1.0,average,2,mid-range,hatchback
459647,female,no,43,yes,engineer,1.0,low,2,sports,truck
460257,female,no,28,yes,healthcare,1.0,low,6,sports,suv
464437,female,yes,48,yes,engineer,0.0,average,4,sports,truck
461544,male,yes,82,no,lawyer,1.0,high,2,sports,sedan
462749,male,yes,49,yes,artist,1.0,low,2,sports,hatchback
461472,female,yes,41,yes,artist,0.0,average,2,sports,hatchback
467659,male,yes,66,yes,entertainment,0.0,average,2,sports,truck
466859,male,no,22,no,healthcare,0.0,low,5,mid-range,suv
460101,female,no,31,yes,healthcare,9.0,low,3,luxury,suv
461885,female,yes,49,yes,artist,3.0,high,5,sports,hatchback
460982,male,yes,77,no,lawyer,1.0,high,2,sports,sedan
460503,male,no,41,yes,entertainment,0.0,low,2,luxury,truck
460814,male,yes,78,no,entertainment,0.0,low,1,sports,suv
459981,male,no,41,yes,artist,7.0,low,1,sports,sedan
463776,female,yes,39,yes,artist,3.0,average,2,sports,hatchback
467746,male,yes,50,yes,executive,0.0,high,3,sports,truck
460151,male,yes,35,yes,artist,3.0,average,2,sports,hatchback
467145,female,yes,52,yes,doctor,1.0,average,3,sports,truck
461101,female,yes,50,yes,engineer,4.0,average,4,luxury,sedan
461424,male,yes,63,no,healthcare,0.0,average,4,electric,truck
464237,female,yes,47,yes,artist,0.0,low,3,sports,truck
459995,female,no,38,no,artist,4.0,low,2,sports,sedan
465896,male,no,32,no,doctor,2.0,low,2,sports,suv
463639,male,no,31,no,healthcare,0.0,low,6,sports,suv
463292,male,yes,36,no,executive,1.0,high,3,sports,truck
462484,male,yes,67,yes,artist,0.0,low,1,sports,suv
465198,male,yes,53,yes,entertainment,8.0,average,4,sports,hatchback
467820,male,yes,51,yes,artist,0.0,low,1,luxury,truck
465817,male,yes,56,no,executive,0.0,low,2,electric,sedan
464244,male,yes,72,yes,executive,1.0,high,4,sports,truck
465717,female,yes,42,yes,artist,2.0,average,2,sports,hatchback
460461,female,yes,26,no,homemaker,9.0,average,2,luxury,sedan
466931,male,no,37,yes,entertainment,1.0,low,2,luxury,sedan
461106,male,no,18,no,healthcare,1.0,low,4,luxury,suv
463379,male,no,29,no,marketing,1.0,low,7,sports,suv
459331,female,no,70,yes,lawyer,0.0,low,1,sports,suv
466396,female,no,19,no,healthcare,1.0,low,5,luxury,suv
463135,male,yes,46,yes,artist,5.0,average,2,luxury,hatchback
463418,male,yes,53,no,executive,1.0,high,4,sports,sedan
467300,female,yes,50,yes,artist,0.0,low,1,sports,truck
465518,female,yes,43,yes,artist,1.0,average,3,electric,truck
461964,female,no,23,no,healthcare,0.0,low,4,commercial,suv
463190,female,yes,61,yes,artist,0.0,average,2,electric,truck
461771,male,yes,27,yes,doctor,9.0,average,2,sports,sedan
466082,female,yes,83,yes,lawyer,1.0,low,1,sports,hatchback
461241,male,yes,32,yes,healthcare,5.0,low,2,sports,suv
460741,male,yes,58,yes,artist,1.0,average,5,sports,truck
461752,male,yes,67,yes,doctor,1.0,average,3,sports,hatchback
461030,female,no,19,no,healthcare,8.0,low,5,luxury,suv
459097,male,yes,88,yes,lawyer,0.0,high,2,sports,sedan
464615,male,yes,35,yes,artist,7.0,low,2,sports,sedan
460928,male,yes,45,yes,artist,0.0,average,4,sports,truck
467682,female,yes,35,yes,artist,9.0,average,4,sports,truck
463480,female,yes,27,no,healthcare,0.0,low,2,sports,suv
462370,male,yes,35,yes,executive,4.0,high,3,sports,truck
459148,female,no,20,no,healthcare,2.0,low,3,electric,suv
462588,male,yes,41,no,entertainment,12.0,average,3,electric,sedan
466102,female,no,33,no,healthcare,1.0,low,6,luxury,hatchback
464482,male,yes,58,yes,artist,0.0,low,1,sports,hatchback
463078,male,yes,86,no,executive,0.0,high,2,sports,sedan
464646,male,yes,61,no,engineer,7.0,average,5,electric,suv
461151,male,no,32,yes,artist,0.0,low,3,luxury,suv
466397,male,no,20,no,healthcare,0.0,low,3,luxury,suv
463743,male,no,32,no,artist,0.0,low,4,sports,suv
467753,female,yes,69,no,artist,0.0,high,2,sports,hatchback
465666,female,no,35,yes,entertainment,9.0,low,4,sports,hatchback
463105,female,no,72,yes,lawyer,1.0,low,2,sports,suv
465280,female,yes,37,yes,artist,0.0,low,1,sports,hatchback
465578,male,no,33,yes,healthcare,4.0,low,1,sports,suv
466560,male,yes,40,no,executive,0.0,average,4,electric,suv
459897,female,yes,55,yes,artist,1.0,low,2,sports,hatchback
466440,male,yes,23,no,executive,1.0,high,9,sports,sedan
464647,female,yes,51,no,doctor,1.0,high,1,electric,suv
460851,male,yes,69,no,doctor,0.0,average,3,sports,truck
467122,female,yes,73,no,lawyer,0.0,high,2,sports,hatchback
460462,female,no,20,no,marketing,1.0,low,3,luxury,truck
459440,female,no,53,yes,artist,1.0,low,1,sports,truck
459521,female,yes,46,yes,artist,0.0,average,4,economy,sedan
465772,female,yes,53,yes,engineer,0.0,low,4,economy,truck
462218,male,yes,53,no,executive,0.0,average,5,electric,truck
467673,male,yes,50,no,executive,0.0,high,4,sports,truck
461295,female,yes,66,yes,artist,1.0,average,3,sports,hatchback
466035,female,yes,86,yes,lawyer,1.0,low,2,sports,truck
459830,female,no,27,yes,doctor,8.0,low,1,sports,sedan
462080,female,no,42,yes,artist,8.0,low,1,sports,hatchback
459330,male,no,33,no,marketing,11.0,low,9,sports,suv
467058,male,yes,82,no,executive,1.0,high,2,sports,truck
461122,male,yes,26,no,entertainment,8.0,low,2,electric,suv
464886,male,yes,38,yes,engineer,0.0,average,4,electric,truck
463697,female,no,32,yes,artist,6.0,low,7,electric,sedan
460592,male,no,20,no,healthcare,1.0,low,5,luxury,suv
465995,male,no,27,no,entertainment,0.0,low,3,mid-range,suv
461293,male,no,22,no,healthcare,0.0,low,4,sports,suv
467020,male,yes,80,yes,lawyer,0.0,high,3,sports,truck
467175,male,yes,77,yes,lawyer,0.0,low,1,sports,suv
465154,male,no,22,no,healthcare,1.0,low,2,electric,suv
466666,female,yes,32,yes,healthcare,0.0,low,2,sports,sedan
462859,male,yes,49,yes,entertainment,1.0,average,2,sports,sedan
467483,male,yes,55,yes,executive,0.0,high,9,sports,sedan
466950,male,no,28,yes,entertainment,1.0,low,2,luxury,suv
466884,female,yes,42,no,doctor,1.0,low,1,sports,sedan
463203,female,no,20,no,healthcare,1.0,low,3,commercial,suv
464716,male,yes,43,yes,marketing,0.0,high,6,electric,suv
466162,female,yes,73,yes,doctor,0.0,low,1,electric,truck
462383,female,no,46,no,engineer,1.0,low,3,luxury,suv
462970,male,yes,28,no,doctor,0.0,average,2,sports,suv
463988,female,yes,35,yes,entertainment,9.0,average,2,mid-range,sedan
466500,female,yes,48,yes,artist,3.0,high,3,electric,truck
460826,female,no,32,yes,artist,0.0,low,3,electric,suv
466714,male,yes,66,yes,executive,0.0,average,2,sports,hatchback
467876,female,yes,47,yes,artist,8.0,high,2,sports,hatchback
465204,male,yes,28,yes,healthcare,1.0,low,2,sports,hatchback
461851,female,yes,35,yes,artist,3.0,average,2,sports,hatchback
460823,female,yes,75,yes,lawyer,1.0,high,2,sports,truck
459328,male,yes,48,yes,executive,1.0,high,3,sports,truck
466541,male,no,41,yes,entertainment,1.0,low,4,sports,sedan
461817,female,no,25,no,doctor,1.0,low,3,sports,suv
459187,female,yes,52,no,doctor,0.0,average,3,electric,truck
464352,male,yes,58,yes,doctor,0.0,average,2,sports,hatchback
459814,female,no,49,yes,artist,0.0,low,3,mid-range,truck
460309,male,no,28,yes,marketing,9.0,low,5,commercial,suv
467169,male,no,53,yes,artist,0.0,low,1,sports,truck
461362,female,no,27,yes,doctor,0.0,low,4,sports,suv
462942,female,no,33,yes,entertainment,0.0,low,4,electric,sedan
463088,female,yes,89,yes,lawyer,0.0,high,2,sports,hatchback
463924,female,no,40,yes,artist,1.0,low,1,hybrid,truck
462794,male,no,27,no,healthcare,10.0,low,5,sports,suv
462399,male,yes,37,yes,executive,1.0,low,6,sports,suv
465593,male,yes,56,no,lawyer,0.0,high,3,luxury,sedan
465437,male,yes,48,yes,executive,2.0,high,5,sports,hatchback
465457,female,no,32,yes,engineer,0.0,low,1,sports,sedan
463167,male,yes,39,yes,doctor,1.0,average,3,sports,sedan
462141,female,no,39,yes,artist,9.0,low,1,sports,hatchback
460760,male,yes,60,no,artist,1.0,high,4,luxury,truck
461938,female,no,33,yes,engineer,9.0,low,2,sports,sedan
465041,female,yes,50,no,artist,0.0,average,4,electric,hatchback
467226,female,no,20,no,entertainment,1.0,low,4,sports,hatchback
459800,female,no,37,no,engineer,0.0,low,1,sports,suv
466175,male,yes,25,yes,doctor,1.0,low,2,sports,hatchback
460212,male,yes,37,yes,entertainment,11.0,low,6,sports,suv
466912,male,yes,68,yes,engineer,0.0,low,1,sports,suv
460373,male,no,20,no,healthcare,2.0,low,3,sports,suv
463728,female,yes,30,no,doctor,1.0,average,6,sports,truck
466596,female,yes,83,yes,artist,0.0,high,2,sports,hatchback
465945,female,no,52,yes,artist,0.0,low,1,sports,suv
464825,female,no,19,no,healthcare,7.0,low,1,electric,suv
462235,female,yes,36,yes,engineer,11.0,low,2,electric,hatchback
463477,male,no,31,no,healthcare,1.0,low,4,electric,hatchback
465744,male,yes,51,yes,artist,0.0,average,2,mid-range,hatchback
467093,female,yes,53,yes,artist,8.0,average,2,sports,sedan
464351,female,no,31,yes,healthcare,1.0,low,1,sports,suv
466955,male,yes,57,no,entertainment,0.0,low,4,luxury,sedan
462305,male,yes,36,yes,artist,0.0,average,5,sports,hatchback
465885,female,no,41,yes,marketing,1.0,low,2,sports,sedan
461022,male,yes,69,yes,artist,0.0,low,1,luxury,sedan
463146,male,yes,37,no,entertainment,11.0,average,2,sports,truck
459150,female,no,49,yes,doctor,0.0,low,1,sports,sedan
467114,male,yes,59,yes,marketing,0.0,average,3,sports,truck
466395,female,yes,37,yes,doctor,2.0,high,2,electric,sedan
465028,female,yes,68,yes,lawyer,3.0,high,4,sports,hatchback
464189,female,no,42,yes,artist,1.0,low,2,sports,sedan
466043,female,yes,46,yes,artist,1.0,average,4,sports,truck
460585,male,no,49,no,entertainment,1.0,low,3,luxury,suv
461217,female,no,33,yes,engineer,1.0,low,5,sports,suv
465759,male,yes,33,no,artist,1.0,low,3,electric,sedan
464781,male,no,32,no,marketing,0.0,low,3,electric,suv
459425,female,yes,87,yes,lawyer,0.0,high,2,sports,sedan
460716,male,yes,52,yes,entertainment,0.0,average,4,sports,truck
464864,female,no,27,no,engineer,14.0,low,8,electric,suv
467250,male,yes,63,yes,entertainment,6.0,low,2,sports,suv
460169,female,yes,89,yes,lawyer,1.0,high,2,mid-range,hatchback
462401,male,yes,31,no,executive,1.0,average,2,electric,suv
464290,female,no,41,yes,artist,0.0,low,1,sports,hatchback
464599,female,yes,50,yes,artist,1.0,high,7,mid-range,truck
464952,female,yes,70,no,engineer,0.0,average,2,electric,truck
460502,female,yes,55,yes,engineer,1.0,average,3,luxury,truck
463897,female,yes,36,yes,homemaker,8.0,average,5,sports,truck
464401,female,yes,66,yes,lawyer,4.0,low,1,sports,truck
462621,female,yes,49,no,engineer,5.0,average,5,electric,suv
466092,male,yes,65,yes,artist,1.0,average,4,sports,truck
466469,female,no,23,no,healthcare,1.0,low,4,luxury,suv
459804,male,yes,45,no,artist,3.0,high,4,sports,hatchback
460548,male,no,33,no,entertainment,1.0,low,5,luxury,suv
459733,male,yes,48,yes,executive,1.0,high,3,sports,sedan
466830,male,no,28,yes,healthcare,5.0,low,4,sports,suv
466849,female,no,27,yes,artist,0.0,low,8,electric,hatchback
461090,female,yes,45,yes,engineer,1.0,low,3,luxury,suv
466531,female,yes,49,yes,entertainment,2.0,average,3,sports,sedan
467378,female,yes,56,yes,artist,1.0,average,2,sports,hatchback
461087,female,yes,29,no,artist,0.0,average,2,luxury,sedan
465754,female,yes,57,yes,artist,0.0,average,4,sports,hatchback
466708,male,yes,65,no,entertainment,1.0,low,1,sports,sedan
465133,female,yes,61,yes,engineer,1.0,average,5,sports,truck
467266,female,no,32,no,healthcare,0.0,low,4,luxury,hatchback
464304,male,yes,35,yes,artist,1.0,low,1,luxury,sedan
464393,female,yes,82,yes,lawyer,1.0,high,2,sports,sedan
464883,female,yes,37,no,engineer,1.0,low,4,electric,sedan
465203,male,no,32,yes,healthcare,2.0,low,3,sports,hatchback
461860,female,yes,81,yes,lawyer,1.0,high,2,sports,hatchback
459934,male,no,49,yes,artist,0.0,low,1,sports,truck
461408,male,yes,46,yes,marketing,1.0,low,3,sports,suv
459967,male,no,27,yes,entertainment,9.0,low,3,sports,truck
464493,female,yes,66,yes,lawyer,6.0,average,4,hybrid,truck
463020,male,yes,31,yes,artist,0.0,average,3,economy,suv
466704,male,yes,53,yes,doctor,4.0,average,2,sports,hatchback
462950,female,no,29,yes,doctor,0.0,low,5,luxury,suv
465560,male,yes,60,yes,entertainment,1.0,average,5,luxury,truck
465114,female,no,43,no,doctor,4.0,low,6,commercial,truck
464908,male,yes,73,yes,entertainment,5.0,low,1,electric,sedan
464109,male,yes,47,no,entertainment,0.0,average,3,sports,hatchback
463748,male,no,20,no,healthcare,1.0,low,3,sports,suv
461808,male,yes,38,yes,artist,0.0,low,2,commercial,truck
461716,female,yes,56,yes,lawyer,5.0,high,9,sports,hatchback
466409,male,yes,51,yes,artist,0.0,average,5,sports,hatchback
464160,male,yes,27,yes,artist,4.0,average,2,sports,sedan
462459,male,no,30,yes,artist,2.0,low,2,sports,sedan
463347,male,yes,49,yes,artist,1.0,average,4,mid-range,sedan
461117,female,no,30,yes,healthcare,0.0,low,6,luxury,suv
467023,male,yes,26,no,doctor,9.0,average,2,sports,sedan
465068,male,yes,42,yes,artist,3.0,average,4,sports,truck
462239,male,yes,49,yes,executive,1.0,high,5,hybrid,hatchback
467472,male,yes,59,yes,executive,3.0,high,4,sports,truck
466286,female,yes,49,yes,artist,0.0,average,5,mid-range,hatchback
463767,male,yes,32,yes,artist,9.0,average,2,sports,hatchback
466653,male,yes,41,yes,entertainment,5.0,low,1,sports,sedan
464982,male,yes,71,yes,executive,1.0,high,4,sports,truck
465021,male,yes,62,yes,entertainment,0.0,average,3,sports,hatchback
460079,female,no,41,no,doctor,0.0,low,1,sports,sedan
460092,male,no,41,yes,doctor,2.0,low,2,sports,hatchback
466172,male,yes,53,yes,artist,3.0,average,3,sports,hatchback
463370,male,yes,46,yes,doctor,2.0,low,4,luxury,sedan
463030,male,yes,50,yes,executive,1.0,high,3,sports,hatchback
465359,female,yes,40,no,artist,1.0,low,1,sports,hatchback
462504,female,no,49,no,artist,9.0,low,1,economy,truck
465937,female,no,30,yes,healthcare,9.0,low,3,sports,suv
460534,male,yes,36,yes,artist,0.0,average,4,sports,truck
461032,female,yes,66,yes,lawyer,0.0,high,3,sports,hatchback
463785,female,no,27,no,healthcare,0.0,low,4,electric,hatchback
461358,male,no,42,no,entertainment,1.0,low,3,sports,sedan
464803,male,no,28,no,doctor,1.0,low,1,electric,sedan
460960,male,yes,48,yes,entertainment,6.0,low,2,commercial,truck
461461,male,yes,36,no,entertainment,9.0,average,2,sports,truck
466960,male,yes,40,yes,artist,1.0,low,2,sports,truck
466674,female,yes,57,yes,artist,0.0,high,2,sports,hatchback
460037,female,no,42,yes,entertainment,5.0,low,7,sports,sedan
460166,female,no,21,no,healthcare,1.0,low,7,mid-range,suv
461403,female,no,27,yes,healthcare,0.0,low,4,sports,suv
464453,female,yes,46,yes,artist,4.0,high,5,sports,hatchback
463926,female,no,27,no,engineer,0.0,low,6,sports,suv
